observation_id,split,window_index,source_file,file_id,fault_label,fault_type,fault_size,load_hp,rpm,sampling_rate,sensor_location
cwru_197_w0052_train,train,52,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_197_w0053_train,train,53,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_197_w0054_train,train,54,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_197_w0055_train,train,55,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_197_w0056_train,train,56,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_197_w0057_train,train,57,197.mat,197,3,Outer Race Fault,0.014,0,1797,12000,DE
cwru_236_w0000_train,train,0,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0001_train,train,1,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0002_train,train,2,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0003_train,train,3,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0004_train,train,4,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0005_train,train,5,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0006_train,train,6,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0007_train,train,7,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0008_train,train,8,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0009_train,train,9,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0010_train,train,10,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0011_train,train,11,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0012_train,train,12,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0013_train,train,13,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0014_train,train,14,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0015_train,train,15,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0016_train,train,16,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0017_train,train,17,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0018_train,train,18,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0019_train,train,19,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0020_train,train,20,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0021_train,train,21,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0022_train,train,22,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0023_train,train,23,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0024_train,train,24,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0025_train,train,25,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0026_train,train,26,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0027_train,train,27,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0028_train,train,28,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0029_train,train,29,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0030_train,train,30,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0031_train,train,31,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0032_train,train,32,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0033_train,train,33,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0034_train,train,34,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0035_train,train,35,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0036_train,train,36,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0037_train,train,37,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0038_train,train,38,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0039_train,train,39,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0040_train,train,40,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0041_train,train,41,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0042_train,train,42,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0043_train,train,43,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0044_train,train,44,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0045_train,train,45,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0046_train,train,46,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0047_train,train,47,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0048_train,train,48,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0049_train,train,49,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0050_train,train,50,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0051_train,train,51,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0052_train,train,52,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0053_train,train,53,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0054_train,train,54,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0055_train,train,55,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0056_train,train,56,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_236_w0057_train,train,57,236.mat,236,3,Outer Race Fault,0.021,2,1750,12000,DE
cwru_133_w0000_train,train,0,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0001_train,train,1,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0002_train,train,2,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0003_train,train,3,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0004_train,train,4,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0005_train,train,5,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0006_train,train,6,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0007_train,train,7,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0008_train,train,8,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0009_train,train,9,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0010_train,train,10,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0011_train,train,11,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0012_train,train,12,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0013_train,train,13,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0014_train,train,14,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0015_train,train,15,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0016_train,train,16,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0017_train,train,17,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0018_train,train,18,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0019_train,train,19,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0020_train,train,20,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0021_train,train,21,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0022_train,train,22,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0023_train,train,23,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0024_train,train,24,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0025_train,train,25,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0026_train,train,26,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0027_train,train,27,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0028_train,train,28,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0029_train,train,29,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0030_train,train,30,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0031_train,train,31,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0032_train,train,32,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0033_train,train,33,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0034_train,train,34,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0035_train,train,35,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0036_train,train,36,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0037_train,train,37,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0038_train,train,38,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0039_train,train,39,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0040_train,train,40,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0041_train,train,41,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0042_train,train,42,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0043_train,train,43,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0044_train,train,44,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0045_train,train,45,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0046_train,train,46,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0047_train,train,47,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0048_train,train,48,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0049_train,train,49,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0050_train,train,50,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0051_train,train,51,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0052_train,train,52,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0053_train,train,53,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0054_train,train,54,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0055_train,train,55,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0056_train,train,56,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_133_w0057_train,train,57,133.mat,133,3,Outer Race Fault,0.007,3,1730,12000,DE
cwru_131_w0000_train,train,0,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0001_train,train,1,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0002_train,train,2,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0003_train,train,3,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0004_train,train,4,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0005_train,train,5,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0006_train,train,6,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0007_train,train,7,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0008_train,train,8,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0009_train,train,9,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0010_train,train,10,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0011_train,train,11,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0012_train,train,12,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0013_train,train,13,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0014_train,train,14,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0015_train,train,15,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0016_train,train,16,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0017_train,train,17,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0018_train,train,18,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0019_train,train,19,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0020_train,train,20,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0021_train,train,21,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0022_train,train,22,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0023_train,train,23,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0024_train,train,24,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0025_train,train,25,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0026_train,train,26,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0027_train,train,27,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0028_train,train,28,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0029_train,train,29,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0030_train,train,30,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0031_train,train,31,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0032_train,train,32,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0033_train,train,33,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0034_train,train,34,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0035_train,train,35,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0036_train,train,36,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0037_train,train,37,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0038_train,train,38,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0039_train,train,39,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0040_train,train,40,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0041_train,train,41,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0042_train,train,42,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0043_train,train,43,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0044_train,train,44,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0045_train,train,45,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0046_train,train,46,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0047_train,train,47,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0048_train,train,48,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0049_train,train,49,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0050_train,train,50,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0051_train,train,51,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0052_train,train,52,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0053_train,train,53,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0054_train,train,54,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0055_train,train,55,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0056_train,train,56,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_131_w0057_train,train,57,131.mat,131,3,Outer Race Fault,0.007,1,1772,12000,DE
cwru_199_w0000_train,train,0,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0001_train,train,1,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0002_train,train,2,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0003_train,train,3,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0004_train,train,4,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0005_train,train,5,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0006_train,train,6,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0007_train,train,7,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0008_train,train,8,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0009_train,train,9,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0010_train,train,10,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0011_train,train,11,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0012_train,train,12,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0013_train,train,13,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0014_train,train,14,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0015_train,train,15,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0016_train,train,16,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0017_train,train,17,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0018_train,train,18,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0019_train,train,19,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0020_train,train,20,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0021_train,train,21,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0022_train,train,22,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0023_train,train,23,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0024_train,train,24,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0025_train,train,25,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0026_train,train,26,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0027_train,train,27,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0028_train,train,28,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0029_train,train,29,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0030_train,train,30,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0031_train,train,31,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0032_train,train,32,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0033_train,train,33,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0034_train,train,34,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0035_train,train,35,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0036_train,train,36,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0037_train,train,37,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0038_train,train,38,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0039_train,train,39,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0040_train,train,40,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0041_train,train,41,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0042_train,train,42,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0043_train,train,43,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0044_train,train,44,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0045_train,train,45,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0046_train,train,46,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0047_train,train,47,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0048_train,train,48,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0049_train,train,49,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0050_train,train,50,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0051_train,train,51,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0052_train,train,52,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0053_train,train,53,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0054_train,train,54,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0055_train,train,55,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0056_train,train,56,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_199_w0057_train,train,57,199.mat,199,3,Outer Race Fault,0.014,2,1750,12000,DE
cwru_132_w0000_train,train,0,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0001_train,train,1,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0002_train,train,2,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0003_train,train,3,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0004_train,train,4,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0005_train,train,5,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0006_train,train,6,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0007_train,train,7,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0008_train,train,8,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0009_train,train,9,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0010_train,train,10,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0011_train,train,11,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0012_train,train,12,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0013_train,train,13,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0014_train,train,14,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0015_train,train,15,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0016_train,train,16,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0017_train,train,17,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0018_train,train,18,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0019_train,train,19,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0020_train,train,20,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0021_train,train,21,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0022_train,train,22,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0023_train,train,23,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0024_train,train,24,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0025_train,train,25,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0026_train,train,26,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0027_train,train,27,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0028_train,train,28,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0029_train,train,29,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0030_train,train,30,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0031_train,train,31,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0032_train,train,32,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0033_train,train,33,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0034_train,train,34,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0035_train,train,35,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0036_train,train,36,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0037_train,train,37,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0038_train,train,38,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0039_train,train,39,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0040_train,train,40,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0041_train,train,41,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0042_train,train,42,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0043_train,train,43,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0044_train,train,44,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
cwru_132_w0045_train,train,45,132.mat,132,3,Outer Race Fault,0.007,2,1750,12000,DE
